789,5736690354.mp4,CW,why is the man wearing something on his head?,3,['identify as deliveryman', 'keep hair while swimming', 'protect head', 'shade away sunlight', 'part of modelling outfit'],2
790,3739867574.mp4,CW,why is the man in black strumming the guitar?,3,['follow his beat', 'check what string to play', 'part of performance', 'playing the guitar', 'fun'],3
791,5093765132.mp4,CW,why did the baby turn back to look at the camera after walking a while?,4,['neck ache', 'look at woman', 'there is flashlight', 'dog behind', 'point at something'],1
792,4084841090.mp4,TP,what did the lady do to the dog before lifting it off the float?,4,['fetch the toy', 'drop toy', 'put dog back', 'step back', 'kiss the dog'],2
793,9383140374.mp4,TC,what are the children doing in the arcade?,1,['singing', 'using claw machine', 'playing basketball', 'shooting', 'pressing buttons'],1
794,3261112327.mp4,CW,why are the chickens pecking on the ground sometimes?,4,['playing', 'walk back to the hut', 'to find egg shell', 'man throws an egg', 'looking for food'],4
795,4578959773.mp4,TN,what does the man in blue cape do with the item he picks up last before turning to the back?,2,['tear it', 'walk', 'bite it', 'looks up', 'throw it'],3
796,4630037573.mp4,CW,why did the lady bend down at the end?,2,['to stop the bike', 'follow where balloon bounce to', 'pick up something', 'looking at tickets', 'stretching'],2
797,4771022581.mp4,TC,what did the baby do when the girl in purple touched her head?,2,['playing with ball', 'juggle ball', 'tap keyboard', 'bite finger', 'comb fingers through hair'],4
798,7913968862.mp4,TC,where is the lady in white looking at as she did her exercise?,3,['her phone', 'beside TV', 'her left', 'forward', 'stare at man'],3
799,7534825518.mp4,CW,why did the boy stop cycling halfway?,0,['someone asked him to do', 'adjust helmet', 'prevent water puddles', 'to make a turn', 'to clean his hand'],1
800,8652286448.mp4,DO,which animal first licked the other animal s face?,0,['small kangaroo', 'camera', 'white and brown', 'black', 'balloon'],0
801,6699885319.mp4,CW,why is the man always leaning forward in the video?,3,['to have fun', 'dancing to rhythm', 'engrossed in dance', 'move skateboard forward', 'make funny expressions'],3
803,4880611877.mp4,DL,where is this?,0,['home', 'horse enclosure', 'forest', 'park', 'farm'],0
804,5306556049.mp4,TC,what did the adult do when the girl in pink approached her?,0,['moves hand', 'pick up pink toy', 'pick up a snowball', 'walks away', 'pushes the spoon away'],1
805,4740931975.mp4,TN,what did the man do after he posed for the camera?,1,['sing', 'take out the fish from rod', 'talk', 'put down the can', 'look upwards'],1
806,9012054196.mp4,CW,why did the man in grey suit turned back in the middle of the video?,2,['pushed by man in white helmet', 'talk to camera', 'look at the ladies working behind', 'ask man in white to check', 'itchy'],2
807,6462583199.mp4,CH,how did the lady in flower dress capture everyone s attention?,0,['taking out book', 'clap her hands', 'shout', 'jump', 'walking'],1
808,4039610385.mp4,CW,why did the black shirt woman start following the red shirt man s actions after awhile?,3,['mass dancing', 'learn to sew', 'attract more people', 'dance along for fun', 'kiss him'],3
809,3312292397.mp4,CH,how did the man carry the baby?,0,['put her on his lap', 'with baby strap', 'moving backwards', 'put on his back', 'put in baby pram'],0
810,2930921250.mp4,DO,what instrument is the man playing?,2,['drump', 'piano', 'guitar', 'violion', 'ukulele'],2
812,8392813576.mp4,CW,why do the people wear thick clothings outdoors?,4,['roll over in snow', 'skiing', 'playing snow ball', 'trekking', 'sledding'],4
813,3404210548.mp4,CW,why are there many others sitting around the man in green going down the hill?,1,['want to carry girl in red', 'waiting for him', 'sliding', 'observe as audience', 'watching the man in red'],1
815,8328369894.mp4,TN,what does the woman in black jacket do after the man in checkered finishes talking?,3,['raise arms to pose', 'walk backwards', 'wave to camera', 'start talking', 'laughing'],3
816,5791729526.mp4,DO,how are the people positioned in the room?,3,['standing', 'leaning against the wall', 'in front of the tv', 'sitting', 'sleeping'],3
817,8900428927.mp4,CH,how did the girl approach the trainer?,2,['looks at the product', 'dog is trained', 'walk towards', 'hold hands', 'hold her hands'],2
818,2744507539.mp4,CH,how did the man in red pose in front of the camera?,3,['hand gestures', 'wear helmet', 'jumped', 'raise both his hands', 'pedaling'],3
819,6279934011.mp4,DO,what is the relationship between the girl and man holding the deer sticker?,4,['classmates', 'friends', 'strangers', 'band mates', 'parent offspring'],4
820,2517097455.mp4,DC,how many times does the boy do a flip?,3,['four', 'fifteen', 'twice', 'two', 'three'],4
821,3167311763.mp4,TN,what does the lady in hoodie do after throwing a bowling ball in the middle?,2,['run back', 'hug woman s leg', 'dance', 'walk to white basket', 'walk to woman'],4
822,2971706210.mp4,CW,why did the man put another bowl near his mouth at the end?,4,['for receiving money', 'feed baby', 'wants to fill it up', 'cat drop it', 'drink soup'],4
823,6895329002.mp4,CW,why are there dogs in the cages?,3,['dog hospital', 'zoo', 'dog waiting to dry', 'dog shelter', 'resting place'],3
824,8750015460.mp4,CW,why does the girl close the book after going through a few pages?,1,['distracted', 'wants to move to other places', 'lady asked her to', 'show affection', 'reading'],4
825,3692009167.mp4,CW,why does the baby look around?,2,['dance', 'playing in the snow', 'curious', 'looking at lady', 'finding toy'],2
826,10488004303.mp4,CW,why are there green and yellow mats on the floor?,3,['performance', 'for baby to play safely', 'trip', 'child in room', 'wet'],1
827,2935869403.mp4,DL,where was this video taken?,4,['dancing hall', 'mountain top', 'speech event', 'train', 'road'],4
828,6546241805.mp4,CW,why is the lady leaning over the child?,4,['to protect the child', 'provide warmth since its cold', 'hug child', 'pick up ingredients', 'help child roll dough'],1
831,4967866673.mp4,CW,why does the man remove one of his hands from the handler in the middle?,0,['adjust his grip', 'to take something', 'to help girl', 'pass bag to lady', 'to hold hands'],0
832,2406887888.mp4,TN,what does the boy do after the black cat walks out of the sofa at the start?,3,['went into the house too', 'grab book', 'hide behind drawer', 'crawl out', 'pounce on grey cat'],1
834,9197405751.mp4,CW,why did the boy in black stopped what he was doing and look at the girl?,1,['to play with the girl', 'intrigued by her performance', 'having a conversation', 'push them down', 'listen to them carefully'],1
835,2488260327.mp4,CW,why did the girl climb up to the lady?,1,['wants to play', 'to sit beside her', 'follow girl to where she goes', 'hand gestures', 'to grab the tissue'],1
836,3183346596.mp4,CW,why does the man have a bottle in his hand?,0,['drinking water', 'make his hand wet', 'singing and dancing', 'to pick bottle up', 'introduce the drink'],0
837,3416303524.mp4,CW,why is one of the ducks climbing up the slope?,1,['looking for food', 'go to human', 'search for food', 'like each others company', 'checking'],2
838,5243085840.mp4,TN,what did the boy do after touching the camera lens for a while?,3,['talk', 'walk nearer', 'leaning agaisnt sofa', 'make faces', 'lie backwards'],4
839,3204890216.mp4,TC,what does the boy hold while hanging out with the dog?,3,['scooter', 'toy', 'stick', 'leash', 'bike'],3
840,6608631231.mp4,TN,what did the person do after he poured liquid into the pan from the teapot?,2,['pour away water', 'poses for the camera', 'put teapot on table', 'look behind him', 'take the microphone'],None
841,5344242564.mp4,CW,why does the man turn to look behind?,2,['calling his friend', 'playing hide and seek', 'reversing', 'look for hose', 'look at dog'],4
842,3759139293.mp4,CH,how does the person feed the baby?,2,['bare hands', 'carry baby in arm', 'use spoon', 'seatbelt', 'with cup'],2
843,8277189448.mp4,DC,how many children are there in the video?,1,['five', 'three', 'two', 'kitchen', 'four'],2
845,5929393873.mp4,CW,why is the boy sitting on a chair?,1,['rest', 'read a script', 'watch television', 'drink water', 'eat something'],1
847,7564333634.mp4,TN,what did the woman in light pink do after she stretched her hand in the start of the video?,0,['moves forward', 'start pushing and wrestling', 'hit girl in red headscarf s hand', 'sits down', 'tugs her knees and arms'],None
848,3459862895.mp4,DC,how many people are there?,0,['three', 'seven', 'eleven', 'six', 'four'],3
849,10905462446.mp4,TC,what are the rugby players doing in this video?,2,['playing around', 'practising moves', 'walking to practice', 'fishing', 'to move closer'],2
850,4563323343.mp4,TC,how is the white cat positioned?,3,['standing', 'lying', 'upside down', 'sitting', 'back-facing'],3
851,7486609038.mp4,TN,what does the baby do after shaking his hands at the end?,2,['select a toy', 'crawl to adult', 'clap hands', 'yawns', 'move the other side'],2
852,5647715900.mp4,TN,what did the dog do after the girl threw the branch into the water the second time?,2,['pick up another branch', 'run towards girl', 'walked into the water and picked it up', 'go to the slide', 'chase the cat'],2
853,2621535368.mp4,TN,what did the baby do after she got the toy back at the middle?,1,['baby put it on the floor', 'play with it', 'bite', 'bites it', 'touch it'],1
855,12764453004.mp4,TC,what was the lady looking at when the child stop?,4,['look to her side', 'the dog', 'close her eyes', 'the sky', 'the child'],4
857,3425409935.mp4,TC,what does the lady do while the baby is about to crash into a street light?,2,['reach out to hold baby', 'lift baby up', 'push baby towards the pavement', 'touch the girl', 'pull the rope'],2
858,12427023395.mp4,TC,what was the dog doing at the end as the man was lighting the cake?,3,['bent down', 'waves at the camera', 'lick itself', 'stand and watch', 'doing something with the microwave'],3
859,3434653211.mp4,DL,where is the boy at?,4,['room with shelves', 'classroom', 'room', 'carpark', 'footpath'],3
860,4405746537.mp4,CH,how does the child attempt to unwrap the present?,4,['use a knife', 'use scissors', 'pass to lady', 'scratch', 'pull the wrap away'],4
861,8371375957.mp4,TC,how did the baby feel when he eats the spagetti?,1,['worried', 'happy', 'sad', 'weary', 'comfortable'],1
864,5353486947.mp4,TN,what does the woman do after uncovering her eyes at the start of the video?,0,['play with baby', 'looked at camera', 'pick up toy', 'dance', 'get out of car'],1
865,8212602454.mp4,CW,why is there a boy in the bardboard box behind the terrain vehicle?,2,['reading a book', 'to cover himself from being filmed', 'to be pullled', 'playing fetch with the dog', 'trying to catch fishes'],1
866,4522565412.mp4,CW,why does the man move the cube in the video?,4,['ice cube is cold', 'pass it to man', 'place the cube on the shelf', 'clean it', 'solving rubik cube'],4
867,7530704768.mp4,TC,what did the baby do when the lady was wetting the cloth in the tub in the middle of the video?,3,['jump happily', 'lie down', 'get up', 'playing with water', 'rub his head'],1
869,5972972222.mp4,CW,why did the black dog jump up and down on the field?,4,['bark for food', 'to carry the ball', 'show excitement', 'find food', 'catch bubbles'],2
870,6382059603.mp4,CH,how does the adult keep the children safe while traveling on car?,4,['holds them constantly', 'ties them with a rope', 'holds their hand while he drives', 'ties them to the chairs', 'sit on special chair'],2
871,2433368517.mp4,DO,what is the relationship between the man and the woman?,1,['trainer trainee', 'couple', 'offspring', 'husband and wife', 'father and daughter'],1
872,10278239024.mp4,CH,how did the baby end up facing the sofa?,2,['jumping', 'lying on stomach', 'rotating around', 'placed in a box', 'climbing up'],2
873,2786223802.mp4,CW,why is the girl in pink holding on to a yellow tube?,3,['ride horse', 'playing water', 'managed to ride by herself', 'dragging it around', 'hit the drum'],3
874,3751105478.mp4,CH,how does the man help the baby at the start of the video?,2,['left and right', 'carry baby up', 'holds the pram', 'put baby on his lap', 'walking around'],1
875,10278239024.mp4,DO,how did the boy in green position himself on the sofa?,4,['kneel up', 'lie down', 'walks around', 'hold toy', 'sitting'],1
876,2777021212.mp4,DC,how many people are present?,1,['eleven', 'three', 'seven', 'four', 'five'],3
878,5646554288.mp4,DO,what is the sports that the people in the video are playing?,1,['game pad and console', 'rugby', 'swing', 'dog', 'swimming'],1
879,9711707112.mp4,DC,how many people were filmed?,0,['two', 'four', 'seven', 'five', 'six'],1
880,5826069843.mp4,CH,how did the boy ensure that he will not drown if he falls into the water?,0,['wear life vest', 'hold on to ropes', 'scream for help', 'hold onto his partner', 'hold onto float'],0
881,5297426137.mp4,DO,how many girls are there?,4,['six', 'three', 'eight', 'two', 'one'],3
882,3121452683.mp4,CW,why is there a flag in front of the house?,3,['they are refugees', 'the house is the embassy', 'it is multinational company', 'american family showing patriotism', 'under construction'],3
883,2406887888.mp4,TC,what does the black cat do as the boy tries to climb over in the middle?,0,['get up', 'go into box', 'try to reach for food', 'touch grey cat', 'lick his paws'],4
885,12068876905.mp4,CH,how are the people taking video of the man flying?,4,['moving animation', 'on horses', 'lie on the grass', 'throwing cap', 'with their handphone'],4
886,8614954803.mp4,DC,how many people are involved in the video?,3,['six', 'one', 'five', 'three', 'four'],4
887,5451088285.mp4,CH,how does the man knows the baby want to be held?,4,['baby cries', 'baby tap the table', 'baby pull his pants', 'baby climb to his chest', 'baby raise hands'],3
888,6889066554.mp4,DC,how many trains are there?,1,['four', 'two', 'six', 'eight', 'ten'],1
889,6317093992.mp4,TN,what does the woman in black do after walking to the side at the start?,0,['drinks water', 'look at entrance', 'move mic to white scarf woman', 'run around stage', 'bend down to pick up stuffs'],2
890,5918453123.mp4,DO,what are the two boys sitting on?,1,['yoga matt', 'chair', 'toy car', 'tricycle', 'swing'],1
892,3747923836.mp4,CH,how did the man in the water retrieve the bicycle?,0,['with the rope', 'steer handles', 'hold over head', 'pushing it', 'moves it with legs'],2
893,6320611157.mp4,CW,why is the boy standing on the sofa?,2,['pick up food', 'put keyboard on his lap', 'elevate himself', 'playing around the toys', 'try to catch baby attention'],4
894,7486609038.mp4,CW,why is the baby on the chair?,2,['support', 'aid him in his movement', 'waiting for food', 'sleeping', 'playing with toy'],3
896,4544425606.mp4,DO,how is the eagle being positioned in the video?,0,['on the man s hand', "on the man's head", 'crawling on a rod', 'lying on a bed', 'hid in a cage'],2
897,2479343168.mp4,TN,what did the man in shades do after talking to the man in black?,2,['stands still on the left', 'look at computer', 'ride away', 'touch the ground', 'bend down'],2
898,3575108079.mp4,CW,why did the man cover his face with his hand near the end of the video?,2,['press something on the report', 'look at pebbles', 'bored', 'he reached the shore', 'push fish s down'],2
900,4158599646.mp4,CW,why is the man in yellow talking into the camera during the whole duration of the video?,3,['deliver message better', 'listening', 'camera man', 'giving interview', 'shaking off snow'],3
901,4178047134.mp4,TN,what did the lady do after she wrapped the baby with the blanket?,2,['remove bib', 'pick up blanket', 'carry her up', 'sit up', 'bring book closer to baby'],2
902,7957216542.mp4,DL,where is the girl hanging out?,0,['reading corner', 'chairs', 'living area', 'mountains', 'mat'],2
903,4522298433.mp4,TC,what did the white dog do when the cat first ran to the side?,0,['chased it', 'touch newspaper', 'lick toy bone', 'back away', 'stroke its furs'],0
905,2406887888.mp4,TC,what does the baby do as he crawls towards a table at the end?,2,['clap', 'lying down', 'look at camera', 'pacifier', 'reach out for the toy car'],4
906,4127483344.mp4,CW,what did the two dogs do at the end?,0,['shake off water', 'smell the food', 'climb on table', 'try to bite each other', 'rubs each other'],None
907,4576992325.mp4,CW,why did the camera man stretch his arm down near the end?,1,['touch the dog', 'to carry hat and skateboard', 'pick up bowling ball', 'supervising boy', 'playing with baby'],7
908,6016853978.mp4,TN,how does the old man react after the girl makes the funny face back at the camera?,4,['hugs her', 'wanted a better photograph', 'starts speaking', 'slap her forehead', 'smiles'],4
909,3440542069.mp4,CH,how did the lady shift the stool?,1,['with her hand', 'using her feet', 'using a broom', 'with remote controller', 'someone shifted it for her'],1
910,4924794333.mp4,DL,where does the baby rest her hands?,2,['on the plate', 'shake hands', 'on the keyboard', 'on the mat', 'pocket'],2
912,2547320060.mp4,DL,where is this happening?,3,['skate park', 'forest', 'in the day', 'living room', 'office'],3
913,2825594207.mp4,CW,why are the other three men standing behind while the dancer does his solo?,0,['wait for their turn to dance', 'enjoying themselves', 'practice', 'make music', 'supporting row'],1
915,11342887364.mp4,DL,where is this video taken?,0,['dancing hall', 'beach', 'boxing ring', 'backyard', 'living room'],None
916,4693242968.mp4,CH,how did the birds move away at the end?,4,['fell off', 'prostrate and slide down', 'eaten by eagle', 'hit by the robot', 'fly off'],4
917,4811179274.mp4,CW,why did the object drop on floor at the end of video?,3,['lady miss the ball', 'earthquake', 'boy cut the string', 'not much wind', 'knock by ball'],2
918,4321131597.mp4,TC,how did the man with tie feel about the cake?,4,['afraid', 'upset', 'engaged', 'sleepy', 'happy'],4
919,4771022581.mp4,CW,why did the girl in purple look down in the middle?,1,['kiss hand', 'adjust belt', 'talking to man', 'eat sweet', 'wear hat'],4
920,3521537861.mp4,CH,how does the boy move in the video?,4,['jump up and down', 'slide down', 'crawl around', 'roll on grass', 'left and right'],4
921,6388102299.mp4,CH,how did the lady tell the time?,4,['look at clock', 'look at phone', 'ask man', 'look at computer', 'wear watch'],4
922,5292396210.mp4,DO,what is the color of the jacket the lady in red dress is wearing?,3,['green', 'white', 'yellow', 'purple', 'blue'],3
923,4979527132.mp4,CH,how does the lady monitor the child s work?,4,['check his handwriting', 'observe his behaviour', 'make gestures', 'record his behaviour', 'looks at the product'],1
924,3509821194.mp4,CW,why are the people lifting their arms in the air and turning their bodies?,2,['ordered to do so by the men in uniform', 'doing yoga', 'dancing', 'praying', 'swimming'],2
926,2982867777.mp4,CW,why did the lady sat still and smile at the beginning of the video?,4,['clear path', 'found something', 'amused', 'make balloon fly', 'pose for photo'],2
927,3332953908.mp4,CH,how are the people resting as they play their instruments?,3,['move handle', 'part of performance', 'resting on sofa', 'sitting and looking around', 'read from music sheet'],1
928,6991460472.mp4,TN,how does the kid react after the woman taps his head at the beginning?,3,['touches his head', 'smiles at him', 'touch the baby again', 'continues walking', 'uncover eyes too'],1
929,3835096097.mp4,CW,why did the thinner man grip the fatter man?,1,['to startover again', 'practicing with him', 'his turn to sing', 'stand on sticks', 'interrupt performance'],4
930,7516286866.mp4,TN,what did the baby do after he threw the blue toy?,4,['eat biscuits', 'put it in cylinder', 'lost balance', 'throw it at dog', 'hold the colourful toy'],4
931,4167294363.mp4,CH,how is the boy supporting himself from falling as he plays with the rocking horse?,2,['keep arms close to body', 'with his hands', 'hold onto the handle bar', 'using rope', 'by its ear'],2
933,4337653722.mp4,CW,why does the horse walk tentatively across the snow?,1,['eat', 'follow the man s instruction', 'chase fleas', 'dog and people walk on snow', 'guide is walking slowly'],1
935,13516621384.mp4,CW,why did the lady jumped off the pole at the beginning of the video?,1,['to push the car', 'slide over to camera', 'call the girl to ride forward', 'get closer to the dog', 'wanted to adjust her shoes'],1
936,3711711787.mp4,DC,how many people were on the platform helping the man in grey?,0,['two', 'nine', 'three', 'six', 'one'],0
937,3540508501.mp4,TN,what does the woman do after the man gestures her nearer to the gun?,2,['waves her hand', 'do up her hairs', 'steps back', 'girl walk forward', 'looks at camera'],2
938,6042037966.mp4,DC,how many performers are there on stage?,3,['five', 'three', 'nine', 'six', 'four'],0
939,2669597217.mp4,DL,where is this happening?,1,['play an', 'boat', 'wooded areas', 'hospital', 'outdoors'],2
940,4794935391.mp4,DL,where is this video taken?,0,['table outdoors', 'dancing hall', 'beach', 'road', 'jungle'],0
941,7492345390.mp4,TC,what is the girl doing as she stood beside the sofa?,2,['cross one leg over the other', 'touch baby s foot', 'playing with sofa', 'dance', 'cross her arms'],2
942,9371342049.mp4,CW,why do the women move their arms in front of the tree?,3,['running on the spot', 'weather is sunny', 'walking dog', 'act like they are cutting tree', 'turn bike around'],3
943,10305881544.mp4,TC,how did the baby react as he was pushing the pram?,4,['crying', 'annoyed', 'kick the pram', 'climb into pram', 'smiling'],4
944,4693242968.mp4,TP,what were the birds doing before flying off?,2,['moving around', 'playing', 'perches on the cable', 'performance', 'eating worms'],2
945,4743196658.mp4,CW,why is the baby frequently on the ground in the video?,4,['want person to pick up', 'attract baby s attention', 'trying to wipe floor', 'looking for rubbish on ground', 'not stable'],1
946,4945866176.mp4,DO,how many people are involved in the video?,2,['four', 'five', 'two', 'three', 'six'],2
947,5221530771.mp4,TC,how are the woman positioned while playing the accordian?,1,['standing up', 'sitting down', 'beside a car', 'lying down', 'walking around'],1
948,5647081404.mp4,CW,why does the baby look down towards the end?,1,['tired', 'to open the video game', 'looking at the tablet', 'arrange the leaves on the ground', 'look at man'],1
949,4474292288.mp4,DL,where is this happening?,4,['hiking', 'residential area', 'office', 'forest', 'swimming pool'],4
950,4593026716.mp4,DO,how is the weather like?,3,['rainy', 'sunny', 'humid', 'snow', 'hot'],3
951,4775972536.mp4,TC,how are the babies seated in the video?,2,['on sofa', 'in lady s arms', 'in child restraints', 'on grass', 'on buoys'],2
953,4978371835.mp4,CW,why is the man bent down?,0,['support baby on swing', 'caress the cat', 'pick up the toy', 'pick up seashells', 'feed baby food'],0
954,6895329002.mp4,CH,how did the man control the dog?,0,['pull the leash', 'push the dog', 'hit the dog', 'carry dog in his arms', 'put dog in a stroller'],0
955,7001228068.mp4,CW,why is the girl holding on to the red string throughout the video?,1,['tying ribbons', 'ensure dog follows her', 'attract the baby', 'to tie on to the present', 'attract the lady'],1
956,5883403537.mp4,DL,where was the video taken?,1,['zoo', 'bedroom', 'park', 'car', 'garage'],1
957,3223951946.mp4,TC,what is the lady in black doing while the man in red is dancing?,3,['eating watermelon', 'clean the floor', 'watching beside', 'dancing', 'claps for him'],2
958,5965267539.mp4,CW,why did the boy in red stretched his hand upwards to the lady in the middle of the video?,2,['perform hand gestures', 'to ask for food', 'stop her', 'to hit the lady', 'stretch'],1
959,6579160577.mp4,DO,how did the lady in black see the boy clearly?,1,['walk beside him', 'glasses', 'reading from the paper', 'hold and kiss', 'hold his sides'],1
960,10376859826.mp4,CW,why is the lady in black doing with the boxes in her hand?,2,['carry baby', 'talking to them', 'opening present', 'read book', 'show different actions'],2
962,2935869403.mp4,CH,how did the man with red pants ensured the dog followed them as they walked?,4,['carry the dog', 'run with dog', 'hug the dog', 'wave hand to the dog', 'leash'],4
965,3332953908.mp4,TN,what did the lady in orange scarf do after the man beside him passed her his drum?,2,['clap hands', 'clasp her hands', 'start hitting the drum', 'talk', 'walk towards stage'],2
966,4845929158.mp4,DO,what was being shown on the screen?,4,['a monkey', 'bowling', 'international news', 'basketball', 'mouth talking'],4
967,5499561130.mp4,TN,what did the boy do after he stood up?,3,['talk to boy', 'touch nose', 'pointed at the sandals', 'dance', 'run'],4
968,7303386938.mp4,CH,how did the person signal to the baby to pass the bottle to him at the start?,0,['held out his hand', 'snap his fingers', 'throwing a stick', 'throwing a ball', 'lured with food'],0
970,5353486947.mp4,DL,where is this happening?,0,['living room', 'stage', 'bowling alley', 'in the middle of the sea', 'hiking'],0
971,6129191741.mp4,CW,why did the woman in ponytail turn to look at the floor after she look at the other woman?,2,['learn dancing', 'she finished her routine', 'check out something', 'tie shoelaces', 'look at fruit'],4
972,4959088086.mp4,CW,why was the baby on the floor at the start of the video?,4,['pick up the toy car', 'to sit down on the mat', 'pick up bag', 'wearing socks', 'fell'],4
973,8277579351.mp4,TN,how did the big dog react after the small dog wanted to take the toy at the start?,2,['move towards big dog', 'pushed him away', 'bring toy around', 'watch him walk away', 'chase after small dog'],1
974,8759410624.mp4,CH,how does the lady show her happiness after blowing the candles?,4,['raise hands up high', 'shelter umbrella over her', 'on the table', 'girl blow', 'clap'],4
976,5799371453.mp4,TN,why did the brown cat suddenly stares to a distance after walking for some time on the wheel?,4,['express its happiness', 'lick the ears', 'another cat approaching', 'wanted to jump down', 'distracted by something'],4
977,6091663460.mp4,CW,why did the man in black pants wearing a cap?,2,['hide his hair', 'too cold', 'it s sunny', 'protect his head', 'costume'],3
979,4742652230.mp4,CW,why did the girl bend down in the middle of the video?,1,['pick up leash', 'pick up something on the floor', 'pat the dog', 'observe red box', 'check floor for rubbish'],2
980,6118838509.mp4,DO,what is the turtle eating in the middle of the video?,3,['biscuits', 'grasshoppers', 'ants', 'leaf', 'ice cream'],3
982,4892549531.mp4,TN,what does the man do after finishing talking to the woman?,2,['pass the microphone to lady', 'pick up paper', 'leave', 'moves towards the window', 'passes him the hat'],1
983,9036651505.mp4,TC,what does the man in red shirt do as the man in blue slides pass him in the middle?,1,['help them up', 'throw snowball', 'tries to get out of water', 'kick forwards', 'walk away'],4
984,10400848434.mp4,DL,where are the people hanging out?,2,['classroom', 'car', 'zoo', 'snow mountain', 'playground'],2
985,3933732494.mp4,CW,why is the child scooping in a container of water?,4,['fidgeting', 'wet', 'for drinking', 'showering the dog', 'catch fish'],2
986,8617546237.mp4,CH,how did the woman in blue and purple shirt express her motion while singing?,2,['shake her head', 'swaying their bodies', 'wave her hands around', 'pulling the bow', 'jump around'],1
987,3377976885.mp4,CW,why does one panda follow the other initally?,4,['finished peeing', 'show the baby how to play', 'dust away any insects', 'curious', 'wants to play'],4
989,4440840337.mp4,DO,what color is the girl s skirt?,4,['green', 'black', 'rainbow', 'white', 'red'],4
990,5807908661.mp4,CW,why is the woman with a red watch hovering her hand over her screen of the phone while filming someone?,1,['reach the plates', 'see the screen clearer', 'keep the white bottle away', 'taking video', 'calling for someone'],3
991,4226455621.mp4,CW,why is the baby stretching out his hands at the start of the video?,0,['balance to stand', 'throw balloon', 'excited', 'to climb down the stairs', 'wants to touch red puppet'],2
992,2579825280.mp4,DO,what is the relationship between the ladies?,4,['sibling', 'teacher and student', 'employee and employer', 'parent offspring', 'friends'],4
993,4226033751.mp4,CH,how is the green ball changed to round popup?,3,['kick the ball', 'touch it with his hands', 'press button on remote', 'squeeze the ball', 'pull the string'],2
994,3332953908.mp4,CH,how did the boy took something from the man playing flute?,0,['walked backwards', 'headphones', 'with table tennis rackets', 'presses the button', 'with his hands'],4
996,9203522308.mp4,CH,how does the man in blue and the woman extinguish the candles in the middle of the video?,4,['pour water on it', 'asked the child to blow it', 'using a portable fan', 'fire extinguisher', 'blows the candles'],4
997,3383323177.mp4,CW,why does the dog walk towards the man near the end?,1,['to protect small dog', 'man called', 'wants the man to throw the ball in his mouth', 'to run away from the brown dog', 'to run away from the cat'],None
998,3360428599.mp4,CH,how does the woman in blue get the leopard s attention?,3,['blow whistle', 'clap both hands', 'walks around in front', 'wave tool around', 'snap fingers'],2
1000,4086138523.mp4,TC,what does the dog do when the camera moves closer to him?,2,['wag their tails', 'caress the dog', 'play with ball', 'look away', 'hop forward'],2
1001,4675888059.mp4,CH,how does the toy car move?,4,['spinning the wheels', 'wind blows', 'remote controlled', 'computerisation', 'lady push it'],4
1002,5972972222.mp4,DL,where is this happening?,2,['stage', 'in the middle of the sea', 'backyard', 'bus', 'in the sea'],2
1003,4440716971.mp4,CW,why is the man at the side of stage seated down?,4,['pose for photos', 'waiting for his turn', 'try to be cool', 'watch performance', 'playing piano'],3
1005,6382059603.mp4,CH,how do the special chairs help in keeping the children safe?,0,['seatbelts', 'make them look cooler for a photo', 'plays music', 'play movies', 'make them comfortable'],0
1006,2639225467.mp4,CW,why did the red jacket man swing the whip round and round?,1,['fun', 'illustrate something', 'play with dog', 'part of the stunt', 'lose balance'],2
1007,2996876993.mp4,CW,why does the girl opens her mouth widely after swinging her hands around?,2,['following the game rule', 'eat food', 'shout something', 'very happy', 'to be fed'],0
1008,2419603277.mp4,TP,what did the man wearing the turban do before the man in dark blue started writing at the middle of the video?,1,['points to the left', 'hand getsure', 'look at man in black', 'put circle from bag in jar', 'hold and shake it'],4
1009,4657161080.mp4,DO,how are the microphones held in place?,4,['microphone on floor', 'rapping', 'people help them hold', 'band members hold', 'mike stand'],3
1011,9969305386.mp4,TC,what does the man in black do as the man in blue was dancing around?,4,['looking at him', 'looking at his laptop', 'play musical instrument', 'walk away', 'stand and watch'],4
1012,8402613023.mp4,CH,how did the baby move around?,0,['roll', 'ride quickly', 'put in trolley and push', 'by pushing himselves', 'adult carry him'],3
1013,8906111356.mp4,TN,what did the smaller owl do after the bigger owl looked at something in the middle of the video?,1,['changes the camera focus', 'look in same direction', 'looks back at the man speaking', 'toys', 'walk past'],1
1014,4839003204.mp4,TC,what was the man doing as the lady in blue covered her face?,0,['look at someone else s phone', 'play piano', 'dancing', 'pointing to the tiger', 'drink coffee'],3
1016,8466126930.mp4,CW,why is the man and girl smiling?,3,['agrees with man s view', 'enjoy skiing', 'likes baby', 'playing in front of camera', 'eating together'],1
1017,3933732494.mp4,DO,what is the item that the lady is holding with her right hand?,0,['plastic scoop', 'cat toy', 'teammates', 'carrying bags', 'bracelet'],0
1018,6129191741.mp4,CW,why did the woman in ponytail move her arms?,2,['hold onto railing', 'catch a ball', 'swinging arms while walking', 'dancing', 'point to something'],2
1019,5875210125.mp4,CW,why does the boy get off from the cycle at the end of the video?,2,['wanted to open a packaging', 'done taking photos', 'to play in the sand', 'to pull the fishing rod', 'to buy a piece of cake'],2
1020,2881352518.mp4,DL,where is the lady hanging out?,2,['on her dining table', 'by a stream', 'home', 'mat', 'park near monument'],2
